captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653903,COL Rockies @ DET Tigers,2026-09-12T17:10:00.0000000Z,DET,COL,Moneyline,COL Rockies,,+145
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653903,COL Rockies @ DET Tigers,2026-09-12T17:10:00.0000000Z,DET,COL,Moneyline,DET Tigers,,-176
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653903,COL Rockies @ DET Tigers,2026-09-12T17:10:00.0000000Z,DET,COL,Run Line,COL Rockies,1.5,-145
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653903,COL Rockies @ DET Tigers,2026-09-12T17:10:00.0000000Z,DET,COL,Run Line,DET Tigers,-1.5,+120
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653903,COL Rockies @ DET Tigers,2026-09-12T17:10:00.0000000Z,DET,COL,Total,Over,8.5,-103
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653903,COL Rockies @ DET Tigers,2026-09-12T17:10:00.0000000Z,DET,COL,Total,Under,8.5,-117
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653904,NY Mets @ NY Yankees,2026-09-12T17:35:00.0000000Z,NYY,NYM,Moneyline,NY Mets,,+143
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653904,NY Mets @ NY Yankees,2026-09-12T17:35:00.0000000Z,NYY,NYM,Moneyline,NY Yankees,,-174
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653904,NY Mets @ NY Yankees,2026-09-12T17:35:00.0000000Z,NYY,NYM,Run Line,NY Mets,1.5,-151
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653904,NY Mets @ NY Yankees,2026-09-12T17:35:00.0000000Z,NYY,NYM,Run Line,NY Yankees,-1.5,+125
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653904,NY Mets @ NY Yankees,2026-09-12T17:35:00.0000000Z,NYY,NYM,Total,Over,8,-114
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653904,NY Mets @ NY Yankees,2026-09-12T17:35:00.0000000Z,NYY,NYM,Total,Under,8,-105
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653905,PIT Pirates @ CHI Cubs,2026-09-12T18:20:00.0000000Z,CHC,PIT,Moneyline,PIT Pirates,,+104
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653905,PIT Pirates @ CHI Cubs,2026-09-12T18:20:00.0000000Z,CHC,PIT,Moneyline,CHI Cubs,,-126
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653905,PIT Pirates @ CHI Cubs,2026-09-12T18:20:00.0000000Z,CHC,PIT,Run Line,PIT Pirates,1.5,-193
2026-09-12T13:42:28.896464+00:00,2026-09-12,34653905,PIT Pirates @ CHI Cubs,2026-09-12T18:20:00.0000000Z,CHC,PIT,Run Line,CHI Cubs,-1.5,+159
