captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,2,-2900,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,3,-680,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,4,-263,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,5,-121,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,6,+167,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,7,+335,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,8,+660,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Davis Martin,CWS,9,+1280,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,2,-3400,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,3,-670,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,4,-237,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,5,-103,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,6,+216,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,7,+470,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Andrew Abbott,CIN,8,+1020,34513224,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,3,-1720,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,4,-526,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,5,-214,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,6,+102,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,7,+209,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,8,+435,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,9,+920,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Parker Messick,CLE,10,+1800,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Keider Montero,DET,2,-544,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Keider Montero,DET,3,-169,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Keider Montero,DET,4,+155,34513221,2026-08-13T17:10:00.0000000Z
2026-08-13T16:16:06.144832+00:00,2026-08-13,Keider Montero,DET,5,+372,34513221,2026-08-13T17:10:00.0000000Z
