captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-18T16:16:08.617596+00:00,2026-08-18,Shane Baz,BAL,5.5,-156,+122,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Carlos Rodon,NYY,4.5,-155,+121,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Kyle Leahy,STL,5.5,+125,-160,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Andrew Abbott,CIN,4.5,-108,-118,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Foster Griffin,CLE,5.5,-119,-108,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Carson Whisenhunt,SF,3.5,-115,-111,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Zack Wheeler,PHI,7.5,+115,-147,34534131,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Braxton Ashcraft,PIT,5.5,-136,+107,34534132,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Keider Montero,DET,3.5,-125,-102,34534132,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Jose Soriano,TOR,4.5,+102,-131,34534133,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Nick Martinez,TB,3.5,+101,-129,34534133,2026-08-18T22:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Ranger Suarez,BOS,4.5,-109,-117,34534134,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Merrill Kelly,ARI,3.5,-143,+112,34534134,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Robbie Ray,SD,4.5,-115,-111,34534135,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Zac Thornton,NYM,3.5,-126,-101,34534135,2026-08-18T23:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Jack Perkins,OAK,3.5,-152,+119,34534136,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Kyle Harrison,MIL,6.5,+116,-149,34534137,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Bryce Miller,SEA,5.5,+120,-154,34534137,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Tyler Mahle,ATL,4.5,-121,-105,34534138,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Zebby Matthews,MIN,4.5,+102,-129,34534138,2026-08-18T23:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Kevin Gausman,CHC,6.5,-102,-125,34534139,2026-08-19T00:05:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Jackson Kent,WSH,4.5,+118,-151,34534142,2026-08-19T00:05:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Cal Quantrill,TEX,3.5,-116,-109,34534142,2026-08-19T00:05:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Cristian Javier,HOU,4.5,-127,+100,34534144,2026-08-19T00:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,George Klassen,LAA,4.5,+116,-148,34534144,2026-08-19T00:10:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Eric Lauer,LAD,3.5,-125,-102,34534145,2026-08-19T00:40:00.0000000Z
2026-08-18T16:16:08.617596+00:00,2026-08-18,Ryan Feltner,COL,3.5,+113,-144,34534145,2026-08-19T00:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Shane Baz,BAL,5.5,-156,+122,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Carlos Rodon,NYY,4.5,-155,+121,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Kyle Leahy,STL,5.5,+125,-160,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Andrew Abbott,CIN,4.5,-108,-118,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Foster Griffin,CLE,5.5,-119,-108,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Carson Whisenhunt,SF,3.5,-115,-111,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Zack Wheeler,PHI,7.5,+115,-147,34534131,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Braxton Ashcraft,PIT,5.5,-136,+107,34534132,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Keider Montero,DET,3.5,-129,+102,34534132,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Jose Soriano,TOR,4.5,+102,-131,34534133,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Nick Martinez,TB,3.5,+101,-129,34534133,2026-08-18T22:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Ranger Suarez,BOS,4.5,-109,-117,34534134,2026-08-18T23:10:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Merrill Kelly,ARI,3.5,-129,+101,34534134,2026-08-18T23:10:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Robbie Ray,SD,4.5,-115,-111,34534135,2026-08-18T23:10:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Zac Thornton,NYM,3.5,-126,-101,34534135,2026-08-18T23:10:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Jack Perkins,OAK,3.5,-152,+119,34534136,2026-08-18T23:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Kyle Harrison,MIL,6.5,+116,-149,34534137,2026-08-18T23:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Bryce Miller,SEA,5.5,+120,-154,34534137,2026-08-18T23:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Tyler Mahle,ATL,4.5,-121,-105,34534138,2026-08-18T23:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Zebby Matthews,MIN,4.5,+101,-129,34534138,2026-08-18T23:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Kevin Gausman,CHC,6.5,+106,-135,34534139,2026-08-19T00:05:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Jackson Kent,WSH,4.5,+122,-156,34534142,2026-08-19T00:05:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Cal Quantrill,TEX,3.5,-116,-109,34534142,2026-08-19T00:05:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Cristian Javier,HOU,4.5,-122,-105,34534144,2026-08-19T00:10:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,George Klassen,LAA,4.5,+116,-148,34534144,2026-08-19T00:10:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Eric Lauer,LAD,3.5,-125,-102,34534145,2026-08-19T00:40:00.0000000Z
2026-08-18T16:35:54.947601+00:00,2026-08-18,Ryan Feltner,COL,3.5,+113,-144,34534145,2026-08-19T00:40:00.0000000Z
2026-08-18T19:00:58.191681+00:00,2026-08-18,Shane Baz,BAL,5.5,-156,+122,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T19:00:58.191681+00:00,2026-08-18,Carlos Rodon,NYY,4.5,-155,+121,34534126,2026-08-18T22:35:00.0000000Z
2026-08-18T19:00:58.191681+00:00,2026-08-18,Kyle Leahy,STL,5.5,+110,-141,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T19:00:58.191681+00:00,2026-08-18,Andrew Abbott,CIN,4.5,-109,-117,34534129,2026-08-18T22:40:00.0000000Z
2026-08-18T19:00:58.191681+00:00,2026-08-18,Foster Griffin,CLE,5.5,-107,-120,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T19:00:58.191681+00:00,2026-08-18,Carson Whisenhunt,SF,3.5,-124,-103,34534130,2026-08-18T22:40:00.0000000Z
2026-08-18T19:00:58.191681+00:00,2026-08-18,Zack Wheeler,PHI,7.5,+115,-147,34534131,2026-08-18T22:40:00.0000000Z
