captured_at,date,event_id,event_name,start_time_utc,home_team,away_team,market,side,line,odds
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570668,TB Rays @ DET Tigers,2026-08-26T17:10:00.0000000Z,DET,TB,Moneyline,TB Rays,,+105
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570668,TB Rays @ DET Tigers,2026-08-26T17:10:00.0000000Z,DET,TB,Moneyline,DET Tigers,,-113
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570668,TB Rays @ DET Tigers,2026-08-26T17:10:00.0000000Z,DET,TB,Run Line,TB Rays,-1.5,+171
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570668,TB Rays @ DET Tigers,2026-08-26T17:10:00.0000000Z,DET,TB,Run Line,DET Tigers,1.5,-209
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570668,TB Rays @ DET Tigers,2026-08-26T17:10:00.0000000Z,DET,TB,Total,Over,7.5,-109
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570668,TB Rays @ DET Tigers,2026-08-26T17:10:00.0000000Z,DET,TB,Total,Under,7.5,-110
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570669,CHI Cubs @ ARI Diamondbacks,2026-08-26T19:40:00.0000000Z,ARI,CHC,Moneyline,CHI Cubs,,-101
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570669,CHI Cubs @ ARI Diamondbacks,2026-08-26T19:40:00.0000000Z,ARI,CHC,Moneyline,ARI Diamondbacks,,-106
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570669,CHI Cubs @ ARI Diamondbacks,2026-08-26T19:40:00.0000000Z,ARI,CHC,Run Line,CHI Cubs,-1.5,+157
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570669,CHI Cubs @ ARI Diamondbacks,2026-08-26T19:40:00.0000000Z,ARI,CHC,Run Line,ARI Diamondbacks,1.5,-191
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570669,CHI Cubs @ ARI Diamondbacks,2026-08-26T19:40:00.0000000Z,ARI,CHC,Total,Over,8.5,-118
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570669,CHI Cubs @ ARI Diamondbacks,2026-08-26T19:40:00.0000000Z,ARI,CHC,Total,Under,8.5,-102
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570670,CIN Reds @ SF Giants,2026-08-26T19:45:00.0000000Z,SF,CIN,Moneyline,CIN Reds,,+102
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570670,CIN Reds @ SF Giants,2026-08-26T19:45:00.0000000Z,SF,CIN,Moneyline,SF Giants,,-109
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570670,CIN Reds @ SF Giants,2026-08-26T19:45:00.0000000Z,SF,CIN,Run Line,CIN Reds,-1.5,+161
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570670,CIN Reds @ SF Giants,2026-08-26T19:45:00.0000000Z,SF,CIN,Run Line,SF Giants,1.5,-196
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570670,CIN Reds @ SF Giants,2026-08-26T19:45:00.0000000Z,SF,CIN,Total,Over,8,-102
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570670,CIN Reds @ SF Giants,2026-08-26T19:45:00.0000000Z,SF,CIN,Total,Under,8,-118
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570671,CLE Guardians @ LA Angels,2026-08-26T20:07:00.0000000Z,LAA,CLE,Moneyline,CLE Guardians,,-135
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570671,CLE Guardians @ LA Angels,2026-08-26T20:07:00.0000000Z,LAA,CLE,Moneyline,LA Angels,,+126
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570671,CLE Guardians @ LA Angels,2026-08-26T20:07:00.0000000Z,LAA,CLE,Run Line,CLE Guardians,-1.5,+118
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570671,CLE Guardians @ LA Angels,2026-08-26T20:07:00.0000000Z,LAA,CLE,Run Line,LA Angels,1.5,-142
2026-08-26T13:01:19.781894+00:00,2026-08-26,34570671,CLE Guardians @ LA Angels,2026-08-26T20:07:00.0000000Z,LAA,CLE,Total,Over,8.5,-108
