captured_at,date,pitcher_name,team,line,over_odds,under_odds,event_id,start_time_utc
2026-08-08T16:15:57.070952+00:00,2026-08-08,Chris Sale,ATL,8.5,+126,-161,34491599,2026-08-08T19:05:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Gerrit Cole,NYY,5.5,-125,-102,34491599,2026-08-08T19:05:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Gage Jump,OAK,5.5,+106,-136,34491600,2026-08-08T20:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Jake Bennett,BOS,4.5,-139,+109,34491600,2026-08-08T20:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Sandy Alcantara,MIA,5.5,-119,-107,34491601,2026-08-08T20:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Walbert Urena,LAA,5.5,+116,-148,34491601,2026-08-08T20:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Aaron Nola,PHI,4.5,+102,-130,34491602,2026-08-08T22:05:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Max Scherzer,TOR,3.5,-134,+105,34491602,2026-08-08T22:05:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Bubba Chandler,PIT,4.5,-115,-111,34491603,2026-08-08T22:40:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Robert Stock,NYM,3.5,-159,+125,34491603,2026-08-08T22:40:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Chase Burns,CIN,5.5,-160,+125,34491604,2026-08-08T22:45:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Andrew Alvarez,WSH,4.5,-139,+109,34491604,2026-08-08T22:45:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Seth Lugo,KC,3.5,-167,+130,34491605,2026-08-08T23:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Clay Holmes,CHC,3.5,-132,+103,34491605,2026-08-08T23:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Taj Bradley,MIN,6.5,+110,-140,34491606,2026-08-08T23:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Robert Gasser,MIL,4.5,-116,-110,34491606,2026-08-08T23:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Gavin Williams,CLE,8.5,+115,-147,34491607,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Anthony Kay,CWS,3.5,-153,+120,34491607,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Matthew Liberatore,STL,5.5,+113,-144,34491610,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Kyle Freeland,COL,3.5,-116,-109,34491610,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Jacob deGrom,TEX,7.5,+113,-144,34491612,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Kyle Bradish,BAL,5.5,-104,-122,34491612,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Peter Lambert,HOU,5.5,+145,-189,34491608,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Michael King,SD,4.5,-162,+126,34491608,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Landen Roupp,SF,4.5,-161,+126,34491609,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Jackson Jobe,DET,3.5,-155,+122,34491609,2026-08-08T23:15:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Yoshinobu Yamamoto,LAD,5.5,-112,-114,34491613,2026-08-09T00:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Brandon Pfaadt,ARI,3.5,-124,-103,34491613,2026-08-09T00:10:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,Griffin Jax,TB,5.5,-103,-124,34491614,2026-08-09T01:50:00.0000000Z
2026-08-08T16:15:57.070952+00:00,2026-08-08,George Kirby,SEA,4.5,-141,+111,34491614,2026-08-09T01:50:00.0000000Z
