captured_at,date,pitcher_name,line,over_odds,under_odds,odds_source
2026-09-03T13:01:13.155881+00:00,2026-09-03,Blade Tidwell,4.5,+121,-154,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Lake Bachar,1.5,-193,+150,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Jose Soriano,4.5,+126,-162,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Tanner Bibee,3.5,-152,+119,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Hunter Brown,6.5,-106,-121,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Luis Castillo,4.5,+101,-129,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Jake Bennett,4.5,-147,+115,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Brandon Young,4.5,+122,-157,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Logan Henderson,5.5,-119,-107,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Kevin Gausman,5.5,-111,-115,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Michael Wacha,5.5,+106,-135,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Sandy Alcantara,3.5,-145,+113,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Shane McClanahan,4.5,-149,+116,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Cal Quantrill,3.5,-106,-120,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Kade Anderson,5.5,-130,+102,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Jack Perkins,5.5,+101,-129,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Tarik Skubal,8.5,+120,-154,live
2026-09-03T13:01:13.155881+00:00,2026-09-03,Quinn Mathews,4.5,-104,-122,live
