captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zack Wheeler,PHI,4,-1100,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zack Wheeler,PHI,5,-417,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zack Wheeler,PHI,6,-184,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zack Wheeler,PHI,7,+112,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zack Wheeler,PHI,8,+227,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zack Wheeler,PHI,9,+473,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zack Wheeler,PHI,10,+970,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,2,-3200,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,3,-720,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,4,-267,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,5,-116,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,6,+183,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,7,+387,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,8,+790,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Jose Soriano,TOR,9,+1640,34488030,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zac Thornton,NYM,2,-4100,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zac Thornton,NYM,3,-710,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zac Thornton,NYM,4,-247,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zac Thornton,NYM,5,-105,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zac Thornton,NYM,6,+217,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zac Thornton,NYM,7,+466,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Zac Thornton,NYM,8,+1020,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Carmen Mlodzinski,PIT,2,-670,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Carmen Mlodzinski,PIT,3,-206,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Carmen Mlodzinski,PIT,4,+127,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Carmen Mlodzinski,PIT,5,+295,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Carmen Mlodzinski,PIT,6,+680,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Carmen Mlodzinski,PIT,7,+1520,34488034,2026-08-07T22:40:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,3,-3100,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,4,-840,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,5,-337,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,6,-156,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,7,+131,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,8,+260,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,9,+503,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Cade Cavalli,WSH,10,+980,34488041,2026-08-07T22:45:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,3,-1820,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,4,-583,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,5,-236,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,6,-107,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,7,+193,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,8,+394,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,9,+800,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Tyler Mahle,ATL,10,+1600,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Max Fried,NYY,3,-1040,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Max Fried,NYY,4,-389,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Max Fried,NYY,5,-174,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Max Fried,NYY,6,+119,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Max Fried,NYY,7,+239,34488057,2026-08-07T23:05:00.0000000Z
2026-08-07T16:16:10.517636+00:00,2026-08-07,Max Fried,NYY,8,+483,34488057,2026-08-07T23:05:00.0000000Z
