captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-09-09T16:16:05.247608+00:00,2026-09-09,Zebby Matthews,MIN,2,-2300,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Zebby Matthews,MIN,3,-545,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Zebby Matthews,MIN,4,-204,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Zebby Matthews,MIN,5,+114,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Zebby Matthews,MIN,6,+244,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Zebby Matthews,MIN,7,+537,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Zebby Matthews,MIN,8,+1140,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Keider Montero,DET,2,-690,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Keider Montero,DET,3,-206,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Keider Montero,DET,4,+125,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Keider Montero,DET,5,+286,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Keider Montero,DET,6,+670,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Keider Montero,DET,7,+1520,34639826,2026-09-09T17:10:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Blade Tidwell,SF,2,-2800,34639828,2026-09-09T19:45:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Blade Tidwell,SF,3,-660,34639828,2026-09-09T19:45:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Blade Tidwell,SF,4,-244,34639828,2026-09-09T19:45:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Blade Tidwell,SF,5,-105,34639828,2026-09-09T19:45:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Blade Tidwell,SF,6,+202,34639828,2026-09-09T19:45:00.0000000Z
2026-09-09T16:16:05.247608+00:00,2026-09-09,Blade Tidwell,SF,7,+431,34639828,2026-09-09T19:45:00.0000000Z
