captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,3,-1880,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,4,-572,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,5,-230,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,6,-105,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,7,+197,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,8,+399,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,9,+810,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Troy Melton,DET,10,+1680,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Anthony Kay,CWS,2,-2300,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Anthony Kay,CWS,3,-558,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Anthony Kay,CWS,4,-207,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Anthony Kay,CWS,5,+109,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Anthony Kay,CWS,6,+238,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Anthony Kay,CWS,7,+512,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Anthony Kay,CWS,8,+1080,34522271,2026-08-15T17:10:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Matthew Boyd,CHC,2,-3500,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Matthew Boyd,CHC,3,-670,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Matthew Boyd,CHC,4,-241,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Matthew Boyd,CHC,5,-105,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Matthew Boyd,CHC,6,+208,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Matthew Boyd,CHC,7,+452,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Matthew Boyd,CHC,8,+990,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Michael McGreevy,STL,2,-810,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Michael McGreevy,STL,3,-237,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Michael McGreevy,STL,4,+109,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Michael McGreevy,STL,5,+258,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Michael McGreevy,STL,6,+572,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Michael McGreevy,STL,7,+1240,34522277,2026-08-15T18:20:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,4,-1140,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,5,-433,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,6,-189,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,7,+107,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,8,+213,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,9,+419,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,10,+810,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Cam Schlittler,NYY,11,+1540,34522283,2026-08-15T19:07:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Logan Webb,SF,3,-1780,34522286,2026-08-15T20:05:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Logan Webb,SF,4,-569,34522286,2026-08-15T20:05:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Logan Webb,SF,5,-238,34522286,2026-08-15T20:05:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Logan Webb,SF,6,-112,34522286,2026-08-15T20:05:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Logan Webb,SF,7,+180,34522286,2026-08-15T20:05:00.0000000Z
2026-08-15T16:15:58.437115+00:00,2026-08-15,Logan Webb,SF,8,+364,34522286,2026-08-15T20:05:00.0000000Z
