captured_at,date,pitcher_name,team,milestone,odds,event_id,start_time_utc
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,3,-1100,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,4,-419,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,5,-196,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,6,-103,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,7,+185,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,8,+341,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,9,+630,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zebby Matthews,MIN,10,+1120,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,3,-870,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,4,-306,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,5,-131,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,6,+161,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,7,+338,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,8,+690,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Shane Baz,BAL,9,+1380,34509120,2026-08-12T17:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,3,-2700,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,4,-830,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,5,-341,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,6,-160,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,7,+124,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,8,+244,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,9,+478,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,10,+930,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Zack Wheeler,PHI,11,+1720,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,2,-1820,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,3,-466,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,4,-175,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,5,+135,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,6,+302,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,7,+690,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Kyle Leahy,STL,8,+1460,34509121,2026-08-12T18:15:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,3,-1380,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,4,-475,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,5,-200,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,6,+108,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,7,+224,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,8,+463,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Drew Rasmussen,TB,9,+930,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,2,-1380,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,3,-382,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,4,-151,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,5,+150,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,6,+327,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,7,+690,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Jack Perkins,OAK,8,+1460,34509122,2026-08-12T19:05:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,3,-1020,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,4,-347,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,5,-146,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,6,+150,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,7,+317,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,8,+670,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Merrill Kelly,ARI,9,+1420,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ryan Feltner,COL,2,-660,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ryan Feltner,COL,3,-202,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ryan Feltner,COL,4,+126,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ryan Feltner,COL,5,+299,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ryan Feltner,COL,6,+690,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Ryan Feltner,COL,7,+1480,34509123,2026-08-12T19:40:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Adrian Houser,SF,2,-568,34509124,2026-08-12T19:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Adrian Houser,SF,3,-184,34509124,2026-08-12T19:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Adrian Houser,SF,4,+134,34509124,2026-08-12T19:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Adrian Houser,SF,5,+326,34509124,2026-08-12T19:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Adrian Houser,SF,6,+750,34509124,2026-08-12T19:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Adrian Houser,SF,7,+1600,34509124,2026-08-12T19:45:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,3,-1240,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,4,-419,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,5,-176,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,6,+126,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,7,+264,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,8,+552,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Robbie Ray,SD,9,+1180,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Dustin May,MIL,3,-850,34509125,2026-08-12T20:10:00.0000000Z
2026-08-12T16:16:16.878872+00:00,2026-08-12,Dustin May,MIL,4,-300,34509125,2026-08-12T20:10:00.0000000Z
